LogName,Date,Time,ComputerName,SourceName,TaskCategory,EventType,Keywords,OpCode,EventCode,Type,RecordNumber,Message,isMalicious
Security,2023-08-26,17:21:57,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184301,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:57,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184302,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:57,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184303,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:57,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184304,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:57,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184305,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:57,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Connection,0,Audit Failure,Info,5157,0,184306,The Windows Filtering Platform has blocked a connection.,Yes
Security,2023-08-26,17:21:57,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184307,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:57,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184308,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:57,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184309,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:57,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184310,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:57,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184311,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:57,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184312,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:57,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184313,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:57,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184314,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:57,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184315,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:57,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184316,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:58,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184317,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:58,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184318,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:58,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184319,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:58,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184320,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:58,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184321,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:58,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184322,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:58,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184323,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:58,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184324,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:58,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184325,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:58,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184326,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:58,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184327,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:58,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184328,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:58,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184329,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:58,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184330,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:58,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184331,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:58,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184332,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:58,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184333,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:58,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184334,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:58,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184335,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:58,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184336,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:59,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184337,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:59,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184338,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:59,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184339,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:59,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184340,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:59,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184341,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:59,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184342,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:59,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184343,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:59,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184344,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:59,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184345,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:59,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184346,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:59,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184347,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:59,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184348,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:59,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184349,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:59,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184350,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:59,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184351,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:59,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184352,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:59,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184353,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:59,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184354,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:59,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184355,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:21:59,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184356,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:00,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184357,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:00,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184358,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:00,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184359,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:00,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184360,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:00,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184361,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:00,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184362,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:00,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184363,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:00,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184364,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:00,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184365,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:00,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184366,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:00,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184367,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:00,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184368,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:00,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184369,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:00,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184370,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:00,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184371,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:00,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184372,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:00,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184373,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:00,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184374,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:00,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184375,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:00,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184376,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:01,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184377,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:01,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184378,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:01,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184379,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:01,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184380,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:01,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184381,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:01,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184382,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:01,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184383,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:01,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184384,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:01,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184385,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:01,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184386,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:01,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184387,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:01,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184388,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:01,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184389,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:01,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184390,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:01,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184391,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:01,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184392,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:01,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184393,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:01,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184394,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:01,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184395,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:01,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184396,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:02,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184397,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:02,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184398,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:02,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184399,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:02,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184400,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:02,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184401,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:02,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184402,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:02,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184403,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:02,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184404,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:02,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184405,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:02,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184406,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:02,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184407,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:02,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184408,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:02,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184409,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:02,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184410,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:02,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184411,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:02,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184412,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:02,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184413,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:02,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184414,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:02,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184415,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:02,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184416,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:03,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184417,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:03,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184418,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:03,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184419,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:03,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184420,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:03,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184421,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:03,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184422,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:03,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184423,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:03,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184424,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:03,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184425,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:03,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184426,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:03,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184427,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:03,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184428,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:03,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184429,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:03,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184430,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:03,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184431,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:03,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184432,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:03,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184433,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:03,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184434,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:03,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184435,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:03,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184436,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184437,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184438,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184439,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184440,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184441,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184442,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,184443,The Windows Filtering Platform has blocked a packet.,Yes
