LogName,Date,Time,ComputerName,SourceName,TaskCategory,EventType,Keywords,OpCode,EventCode,Type,RecordNumber,Message
Security,2023-10-20,20:39:52,CLIENT-PC,Microsoft Windows security auditing.,Logoff,0,Audit Success,Info,4647,0,611577,"User initiated logoff:"
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611658,"A handle to an object was requested."
Security,2023-10-20,20:39:52,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611576,"A process has exited."
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611657,"The handle to an object was closed."
Security,2023-10-20,20:39:52,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611575,"A process has exited."
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611656,"The handle to an object was closed."
Security,2023-10-20,20:39:52,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611574,"A process has exited."
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611655,"A handle to an object was requested."
Security,2023-10-20,20:39:52,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611573,"A process has exited."
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611654,"A handle to an object was requested."
Security,2023-10-20,20:39:52,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611572,"A process has exited."
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611653,"The handle to an object was closed."
Security,2023-10-20,20:39:52,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611571,"A process has exited."
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611652,"The handle to an object was closed."
Security,2023-10-20,20:39:52,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611570,"A process has exited."
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611651,"A handle to an object was requested."
Security,2023-10-20,20:39:52,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611569,"A process has exited."
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611650,"A handle to an object was requested."
Security,2023-10-20,20:39:52,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611568,"A process has exited."
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611649,"The handle to an object was closed."
Security,2023-10-20,20:39:52,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,611567,"The handle to an object was closed."
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611648,"The handle to an object was closed."
Security,2023-10-20,20:39:52,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,611566,"The handle to an object was closed."
Security,2023-10-20,20:39:52,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611565,"A process has exited."
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611647,"A handle to an object was requested."
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611646,"A handle to an object was requested."
Security,2023-10-20,20:39:52,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611564,"A process has exited."
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611645,"The handle to an object was closed."
Application,2023-10-20,20:39:52,CLIENT-PC,Microsoft-Windows-Winlogon,None,4,Classic,None,6000,4,6411,The winlogon notification subscriber <WSearch> was unavailable to handle a notification event.
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611644,"The handle to an object was closed."
Security,2023-10-20,20:39:52,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611563,"A process has exited."
Security,2023-10-20,20:39:52,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611562,"A process has exited."
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611643,"A handle to an object was requested."
Security,2023-10-20,20:39:52,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611561,"A process has exited."
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611642,"A handle to an object was requested."
Security,2023-10-20,20:39:51,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611560,"A process has exited."
Security,2023-10-20,20:39:51,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611559,"A process has exited."
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,611641,"A new process has been created."
Security,2023-10-20,20:39:51,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,611558,"The handle to an object was closed."
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,Special Logon,0,Audit Success,Info,4672,0,611640,"Special privileges assigned to new logon."
Security,2023-10-20,20:39:51,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,611557,"An attempt was made to access an object."
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,Group Membership,0,Audit Success,Info,4627,0,611639,"Group membership information."
Security,2023-10-20,20:39:51,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,611556,"An attempt was made to access an object."
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,Logon,0,Audit Success,Info,4624,0,611638,"An account was successfully logged on."
Security,2023-10-20,20:39:51,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,611555,"A handle to an object was requested."
Security,2023-10-20,20:39:54,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4702,0,611637,"A scheduled task was updated."
Security,2023-10-20,20:39:51,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,611554,"The handle to an object was closed."
Security,2023-10-20,20:39:51,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,611553,"An attempt was made to duplicate a handle to an object."
Security,2023-10-20,20:39:51,CLIENT-PC,Microsoft Windows security auditing.,Token Right Adjusted Events,0,Audit Success,Info,4703,0,611552,"A token right was adjusted."
Security,2023-10-20,20:39:51,CLIENT-PC,Microsoft Windows security auditing.,Token Right Adjusted Events,0,Audit Success,Info,4703,0,611551,"A token right was adjusted."
Security,2023-10-20,20:39:51,CLIENT-PC,Microsoft Windows security auditing.,Token Right Adjusted Events,0,Audit Success,Info,4703,0,611550,"A token right was adjusted."
Security,2023-10-20,20:39:51,CLIENT-PC,Microsoft Windows security auditing.,Token Right Adjusted Events,0,Audit Success,Info,4703,0,611549,"A token right was adjusted."
Security,2023-10-20,20:39:51,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611548,"A process has exited."
Security,2023-10-20,20:39:51,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611547,"A process has exited."
Security,2023-10-20,20:39:51,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611546,"A process has exited."
Security,2023-10-20,20:39:51,CLIENT-PC,Microsoft Windows security auditing.,Token Right Adjusted Events,0,Audit Success,Info,4703,0,611545,"A token right was adjusted."
Security,2023-10-20,20:39:51,CLIENT-PC,Microsoft Windows security auditing.,Token Right Adjusted Events,0,Audit Success,Info,4703,0,611544,"A token right was adjusted."
Security,2023-10-20,20:39:51,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611543,"A process has exited."
Security,2023-10-20,20:39:51,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611542,"A process has exited."
Security,2023-10-20,20:39:51,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611541,"A process has exited."
Security,2023-10-20,20:40:04,CLIENT-PC,Microsoft Windows security auditing.,Security System Extension,0,Audit Success,Info,4611,0,611689,"A trusted logon process has been registered with the Local Security Authority."
Security,2023-10-20,20:40:04,CLIENT-PC,Microsoft Windows security auditing.,Logon,0,Audit Failure,Info,4625,0,611688,"An account failed to log on."
Security,2023-10-20,20:40:04,CLIENT-PC,Microsoft Windows security auditing.,Credential Validation,0,Audit Failure,Info,4776,0,611687,"The computer attempted to validate the credentials for an account."
Security,2023-10-20,20:40:04,CLIENT-PC,Microsoft Windows security auditing.,Security System Extension,0,Audit Success,Info,4611,0,611686,"A trusted logon process has been registered with the Local Security Authority."
Security,2023-10-20,20:40:04,CLIENT-PC,Microsoft Windows security auditing.,Security System Extension,0,Audit Success,Info,4611,0,611685,"A trusted logon process has been registered with the Local Security Authority."
Security,2023-10-20,20:40:04,CLIENT-PC,Microsoft Windows security auditing.,Token Right Adjusted Events,0,Audit Success,Info,4703,0,611684,"A token right was adjusted."
Security,2023-10-20,20:40:04,CLIENT-PC,Microsoft Windows security auditing.,Token Right Adjusted Events,0,Audit Success,Info,4703,0,611683,"A token right was adjusted."
Security,2023-10-20,20:40:04,CLIENT-PC,Microsoft Windows security auditing.,Token Right Adjusted Events,0,Audit Success,Info,4703,0,611682,"A token right was adjusted."
Security,2023-10-20,20:40:04,CLIENT-PC,Microsoft Windows security auditing.,Token Right Adjusted Events,0,Audit Success,Info,4703,0,611681,"A token right was adjusted."
Security,2023-10-20,20:40:04,CLIENT-PC,Microsoft Windows security auditing.,Token Right Adjusted Events,0,Audit Success,Info,4703,0,611680,"A token right was adjusted."
Security,2023-10-20,20:40:04,CLIENT-PC,Microsoft Windows security auditing.,Token Right Adjusted Events,0,Audit Success,Info,4703,0,611679,"A token right was adjusted."
Security,2023-10-20,20:40:13,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Connection,0,Audit Success,Info,5156,0,611691,"The Windows Filtering Platform has permitted a connection."
Security,2023-10-20,20:40:13,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Connection,0,Audit Success,Info,5158,0,611690,"The Windows Filtering Platform has permitted a bind to a local port."
Security,2023-10-20,20:41:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611739,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:41:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611738,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:41:13,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Connection,0,Audit Success,Info,5156,0,611743,"The Windows Filtering Platform has permitted a connection."
Security,2023-10-20,20:41:13,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Connection,0,Audit Success,Info,5158,0,611742,"The Windows Filtering Platform has permitted a bind to a local port."
Security,2023-10-20,20:41:13,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611741,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:41:10,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611740,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:41:22,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611759,"A process has exited."
Security,2023-10-20,20:41:22,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,611758,"A new process has been created."
Security,2023-10-20,20:41:21,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611757,"A process has exited."
Security,2023-10-20,20:41:21,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,611756,"A new process has been created."
Security,2023-10-20,20:41:20,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611755,"A process has exited."
Security,2023-10-20,20:41:20,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,611754,"A new process has been created."
Security,2023-10-20,20:41:19,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611753,"A process has exited."
Security,2023-10-20,20:41:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611774,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611798,"The handle to an object was closed."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611797,"The handle to an object was closed."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611796,"A handle to an object was requested."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611795,"A handle to an object was requested."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611794,"The handle to an object was closed."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611793,"The handle to an object was closed."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611792,"A handle to an object was requested."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611791,"A handle to an object was requested."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611790,"The handle to an object was closed."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611789,"The handle to an object was closed."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611788,"A handle to an object was requested."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611787,"A handle to an object was requested."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611786,"The handle to an object was closed."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611785,"The handle to an object was closed."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611784,"A handle to an object was requested."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611783,"A handle to an object was requested."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611782,"The handle to an object was closed."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611781,"The handle to an object was closed."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611780,"A handle to an object was requested."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611779,"A handle to an object was requested."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611778,"The handle to an object was closed."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611777,"The handle to an object was closed."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611776,"A handle to an object was requested."
Security,2023-10-20,20:42:05,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611775,"A handle to an object was requested."
Security,2023-10-20,20:42:23,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611816,"A process has exited."
Security,2023-10-20,20:42:22,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611815,"A process has exited."
Security,2023-10-20,20:42:22,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,611814,"A new process has been created."
Security,2023-10-20,20:42:21,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611813,"A process has exited."
Security,2023-10-20,20:42:21,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,611812,"A new process has been created."
Security,2023-10-20,20:42:20,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611811,"A process has exited."
Security,2023-10-20,20:42:20,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,611810,"A new process has been created."
Security,2023-10-20,20:42:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611817,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:42:57,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611821,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:42:56,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611820,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:42:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611819,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:42:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611818,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:43:22,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611840,"A process has exited."
Security,2023-10-20,20:43:22,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,611839,"A new process has been created."
Security,2023-10-20,20:43:21,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611838,"A process has exited."
Security,2023-10-20,20:43:21,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,611837,"A new process has been created."
Security,2023-10-20,20:43:20,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611836,"A process has exited."
Security,2023-10-20,20:43:20,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,611835,"A new process has been created."
Security,2023-10-20,20:43:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611841,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:44:38,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Connection,0,Audit Success,Info,5156,0,611898,"The Windows Filtering Platform has permitted a connection."
Security,2023-10-20,20:44:38,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Connection,0,Audit Success,Info,5156,0,611897,"The Windows Filtering Platform has permitted a connection."
Security,2023-10-20,20:44:36,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Connection,0,Audit Success,Info,5156,0,611896,"The Windows Filtering Platform has permitted a connection."
Security,2023-10-20,20:44:36,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Connection,0,Audit Success,Info,5156,0,611895,"The Windows Filtering Platform has permitted a connection."
Security,2023-10-20,20:44:35,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Connection,0,Audit Success,Info,5156,0,611894,"The Windows Filtering Platform has permitted a connection."
Security,2023-10-20,20:44:35,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Connection,0,Audit Success,Info,5156,0,611893,"The Windows Filtering Platform has permitted a connection."
Security,2023-10-20,20:44:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611899,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:44:52,CLIENT-PC,Microsoft Windows security auditing.,Security System Extension,0,Audit Success,Info,4611,0,611911,"A trusted logon process has been registered with the Local Security Authority."
Security,2023-10-20,20:44:52,CLIENT-PC,Microsoft Windows security auditing.,Logon,0,Audit Failure,Info,4625,0,611910,"An account failed to log on."
Security,2023-10-20,20:44:52,CLIENT-PC,Microsoft Windows security auditing.,Credential Validation,0,Audit Failure,Info,4776,0,611909,"The computer attempted to validate the credentials for an account."
Security,2023-10-20,20:44:52,CLIENT-PC,Microsoft Windows security auditing.,Security System Extension,0,Audit Success,Info,4611,0,611908,"A trusted logon process has been registered with the Local Security Authority."
Security,2023-10-20,20:44:52,CLIENT-PC,Microsoft Windows security auditing.,Token Right Adjusted Events,0,Audit Success,Info,4703,0,611907,"A token right was adjusted."
Security,2023-10-20,20:44:52,CLIENT-PC,Microsoft Windows security auditing.,Token Right Adjusted Events,0,Audit Success,Info,4703,0,611906,"A token right was adjusted."
Security,2023-10-20,20:44:52,CLIENT-PC,Microsoft Windows security auditing.,Token Right Adjusted Events,0,Audit Success,Info,4703,0,611905,"A token right was adjusted."
Security,2023-10-20,20:44:52,CLIENT-PC,Microsoft Windows security auditing.,Token Right Adjusted Events,0,Audit Success,Info,4703,0,611904,"A token right was adjusted."
Security,2023-10-20,20:44:52,CLIENT-PC,Microsoft Windows security auditing.,Token Right Adjusted Events,0,Audit Success,Info,4703,0,611903,"A token right was adjusted."
Security,2023-10-20,20:44:52,CLIENT-PC,Microsoft Windows security auditing.,Token Right Adjusted Events,0,Audit Success,Info,4703,0,611902,"A token right was adjusted."
Security,2023-10-20,20:44:52,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611901,"A process has exited."
Security,2023-10-20,20:44:57,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611915,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:44:56,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611914,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:44:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611913,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:44:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611912,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:45:07,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611918,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:45:06,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,611917,"A process has exited."
Security,2023-10-20,20:45:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611916,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:45:10,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611919,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:45:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611939,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:46:06,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611970,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:46:04,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611969,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:46:12,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611972,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:46:09,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611971,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:46:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611991,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:46:57,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,612019,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,612018,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,612017,"The handle to an object was closed."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,612016,"The handle to an object was closed."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,612015,"A handle to an object was requested."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,612014,"A handle to an object was requested."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,612013,"The handle to an object was closed."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,612012,"The handle to an object was closed."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,612011,"A handle to an object was requested."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,612010,"A handle to an object was requested."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,612009,"The handle to an object was closed."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,612008,"The handle to an object was closed."
